city,state,guide_title,guide_slug,cover_image_url,manual_intro,position,app_variant,place_position,place_name,place_description,place_image_url,navigation_link,lat,lng
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,0,Mt Buller,"Major full-service Victorian alpine resort with village stays, lifts, lessons and snow play. Best time: June to late September, with July and August usually the strongest snow window. Winter entry, parking and chain rules apply during declared season.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-01-mt-buller.jpg,"https://maps.google.com/?q=-37.145278,146.426111",-37.145278,146.426111
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,1,Mt Stirling Snow Play Area,"Quieter Buller-adjacent snow-play and cross-country touring area with a nature-first feel. Best time: June to late September, with July and August usually the strongest snow window. Carry chains in season and check whether the snow-play areas are operating.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-02-mt-stirling-snow-play-area.jpg,"https://maps.google.com/?q=-37.126000,146.492000",-37.126,146.492
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,2,Falls Creek Alpine Resort,"Large Victorian alpine resort known for reliable snow cover, village stays, downhill terrain and cross-country trails. Best time: June to late September, with July and August usually the strongest snow window. Check current snow reports, road status, parking and chain requirements.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-03-falls-creek-alpine-resort.jpg,"https://maps.google.com/?q=-36.865000,147.273000",-36.865,147.273
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,3,Mt Hotham,"High-altitude Victorian resort with strong snow culture, ski terrain and nearby snow-play options. Best time: June to late September, with July and August usually the strongest snow window. Weather, alpine roads and chain rules are essential planning checks.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-04-mt-hotham.jpg,"https://maps.google.com/?q=-36.975278,147.132778",-36.975278,147.132778
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,4,Dinner Plain,"Relaxed alpine village with snow play, tobogganing and easy pairing with the Hotham corridor. Best time: June to late September, with July and August usually the strongest snow window. Best used as a village base or Hotham add-on rather than a large downhill resort.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-05-dinner-plain.jpg,"https://maps.google.com/?q=-37.030000,147.278889",-37.03,147.278889
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,5,Mt Buffalo / Dingo Dell,"National-park snow-play area with tobogganing and classic snow-gum scenery after good falls. Best time: June to late September, with July and August usually the strongest snow window. Less structured than a resort, so confirm road and snow conditions before leaving.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-06-mt-buffalo-dingo-dell.jpg,"https://maps.google.com/?q=-36.730000,146.790000",-36.73,146.79
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,6,Lake Mountain Alpine Resort,"Melbourne-side alpine resort built around snow play, cross-country skiing and first-timer winter days. Best time: June to late September, with July and August usually the strongest snow window. Check the daily snow, road and resort operations update before driving.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-07-lake-mountain-alpine-resort.jpg,"https://maps.google.com/?q=-37.504444,145.882222",-37.504444,145.882222
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,7,Mt Baw Baw Alpine Resort,"Compact downhill and snow-play resort with beginner-friendly terrain, tobogganing and family appeal. Best time: June to late September, with July and August usually the strongest snow window. Lift, road and toboggan-area availability stay weather dependent.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-08-mt-baw-baw-alpine-resort.jpg,"https://maps.google.com/?q=-37.839444,146.275833",-37.839444,146.275833
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,8,Perisher Valley,"NSW's largest resort hub and a high-confidence anchor for resort skiing, lessons and family snow trips. Best time: the June to October snow season, with July and August usually the strongest snow window. Use current resort, road and Skitube information before travelling.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-09-perisher-valley.jpg,"https://maps.google.com/?q=-36.400000,148.416667",-36.4,148.416667
Adelaide,SA,Top 10 Snow Spots in Adelaide,top-10-snow-spots-in-adelaide,https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/cover.jpg,"Adelaide does not have a dependable local ski field, so this guide focuses on the Victorian Alps first and then the NSW Snowies. Plan these as fly-drive or multi-day road trips and check snow, road and chain conditions before committing.",0,all,9,Thredbo Village,"Village-led Snowy Mountains resort with long runs, lifts, sightseeing and a strong non-ski itinerary. Best time: the June to October snow season, with July and August usually the strongest snow window. Works best as a weekend or multi-night alpine trip.",https://pcgdqsdiidtiziypvqri.supabase.co/storage/v1/object/public/make-1d591b90-guide-assets/city-guides/top-10-snow-spots-in-adelaide/place-10-thredbo-village.jpg,"https://maps.google.com/?q=-36.504722,148.305556",-36.504722,148.305556
